#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:O00220	uniprotkb:P05091	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-711703|uniprotkb:B4DW54|uniprotkb:E7EUE5|uniprotkb:Q03639|uniprotkb:Q6IB13|uniprotkb:Q6IV71	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:aldh2_human(display_long)|uniprotkb:ALDH class 2(gene name synonym)|uniprotkb:ALDHI(gene name synonym)|uniprotkb:ALDH-E2(gene name synonym)|uniprotkb:ALDH2(gene name)|psi-mi:ALDH2(display_short)|uniprotkb:ALDM(gene name synonym)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:O95071	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-358329|uniprotkb:B2RP24|intact:EBI-10967451|uniprotkb:J3KMW7|uniprotkb:O94970|uniprotkb:Q9NPL3	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:ubr5_human(display_long)|uniprotkb:EDD1(gene name synonym)|uniprotkb:E3 ubiquitin-protein ligase, HECT domain-containing 1(gene name synonym)|uniprotkb:Hyperplastic discs protein homolog(gene name synonym)|uniprotkb:Progestin-induced protein(gene name synonym)|uniprotkb:HECT-type E3 ubiquitin transferase UBR5(gene name synonym)|uniprotkb:UBR5(gene name)|psi-mi:UBR5(display_short)|uniprotkb:HYD(gene name synonym)|uniprotkb:KIAA0896(gene name synonym)|uniprotkb:EDD(gene name synonym)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:O75306	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-1224806|uniprotkb:Q969P3|uniprotkb:Q9UEV3|uniprotkb:J3KPM7|uniprotkb:D3DVG7|intact:EBI-11120296|uniprotkb:Q5VTW0	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:ndus2_human(display_long)|uniprotkb:NADH-ubiquinone oxidoreductase 49 kDa subunit(gene name synonym)|uniprotkb:Complex I-49kD(gene name synonym)|uniprotkb:NDUFS2(gene name)|psi-mi:NDUFS2(display_short)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:O43837	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-725377|uniprotkb:B2RDR1|uniprotkb:D3DVX2|uniprotkb:D3DVX3|uniprotkb:Q9NUZ0|uniprotkb:O95106|uniprotkb:Q5JXS8|uniprotkb:Q9NQ06|uniprotkb:Q9NQ07|uniprotkb:Q9UEX0|uniprotkb:Q9UG99	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:idh3b_human(display_long)|uniprotkb:Isocitric dehydrogenase subunit beta(gene name synonym)|uniprotkb:"NAD(+)-specific ICDH subunit beta"(gene name synonym)|uniprotkb:IDH3B(gene name)|psi-mi:IDH3B(display_short)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:O14744	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-351098|uniprotkb:Q9UKH1|uniprotkb:D3DS33|dip:DIP-33172N|uniprotkb:A8MTP3|uniprotkb:B4DX49|uniprotkb:B4DY30|uniprotkb:E2QRE7|uniprotkb:B5BU10|uniprotkb:Q6IBR1|uniprotkb:A8MZ91	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:anm5_human(display_long)|uniprotkb:SKB1(gene name synonym)|uniprotkb:Histone-arginine N-methyltransferase PRMT5(gene name synonym)|uniprotkb:PRMT5(gene name)|psi-mi:PRMT5(display_short)|uniprotkb:IBP72(gene name synonym)|uniprotkb:JBP1(gene name synonym)|uniprotkb:HRMT1L5(gene name synonym)|uniprotkb:Shk1 kinase-binding protein 1 homolog(gene name synonym)|uniprotkb:Jak-binding protein 1(gene name synonym)|uniprotkb:72 kDa ICln-binding protein(gene name synonym)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:C9JLW8	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-11599148|uniprotkb:Q6ZUL0	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:mcri1_human(display_long)|uniprotkb:MCRIP1(gene name)|psi-mi:MCRIP1(display_short)|uniprotkb:FAM195B(gene name synonym)|uniprotkb:GRAN2(gene name synonym)|uniprotkb:Granulin-2(gene name synonym)|uniprotkb:Protein FAM195B(gene name synonym)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:A8MXV4	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-11350801	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:nud19_human(display_long)|uniprotkb:NUDT19(gene name)|psi-mi:NUDT19(display_short)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:A8MXH2	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-21262770	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:a8mxh2_human(display_long)|uniprotkb:NAP1L4(gene name)|psi-mi:NAP1L4(display_short)	psi-mi:"MI:0096"(pull down)	Hubel et al. (2019)	pubmed:30833792|imex:IM-26691	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21266309|imex:IM-26691-95	intact-miscore:0.35
uniprotkb:Q9QZM4	uniprotkb:O89110	intact:EBI-3623837|uniprotkb:Q9JJL5|uniprotkb:Q9JJL6|uniprotkb:Q6GSD9	intact:EBI-851690|uniprotkb:O35669	psi-mi:tr10b_mouse(display_long)|uniprotkb:Tnfrsf10b(gene name)|psi-mi:Tnfrsf10b(display_short)|uniprotkb:Dr5(gene name synonym)|uniprotkb:Killer(gene name synonym)|uniprotkb:Death receptor 5(gene name synonym)|uniprotkb:MK(gene name synonym)	psi-mi:casp8_mouse(display_long)|uniprotkb:Casp8(gene name)|psi-mi:Casp8(display_short)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wilson et al. (2011)	pubmed:21251615|imex:IM-15767	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-3623839|imex:IM-15767-7	intact-miscore:0.40
uniprotkb:O00220	uniprotkb:Q99497	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-1164361|uniprotkb:B2R4Z1|uniprotkb:O14805|uniprotkb:Q6DR95|uniprotkb:Q7LFU2	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:park7_human(display_long)|uniprotkb:Oncogene DJ1(gene name synonym)|uniprotkb:Parkinsonism-associated deglycase(gene name synonym)|uniprotkb:Maillard deglycase(gene name synonym)|uniprotkb:Protein DJ-1(gene name synonym)|uniprotkb:Protein/nucleic acid deglycase DJ-1(gene name synonym)|uniprotkb:PARK7(gene name)|psi-mi:PARK7(display_short)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Fu et al. (2011)	pubmed:21785459|imex:IM-16581	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-4479301|imex:IM-16581-6	intact-miscore:0.40
uniprotkb:O14763	intact:EBI-9697801	intact:EBI-518882|uniprotkb:Q6UXM8|uniprotkb:Q7Z360|uniprotkb:O14720|uniprotkb:O15508|uniprotkb:O15517|uniprotkb:O15531|uniprotkb:Q9BVE0	chembl compound:1743003	psi-mi:tr10b_human(display_long)|uniprotkb:Death receptor 5(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 2(gene name synonym)|uniprotkb:UNQ160/PRO186(orf name)|uniprotkb:TNFRSF10B(gene name)|psi-mi:TNFRSF10B(display_short)|uniprotkb:DR5(gene name synonym)|uniprotkb:KILLER(gene name synonym)|uniprotkb:TRAILR2(gene name synonym)|uniprotkb:TRICK2(gene name synonym)|uniprotkb:ZTNFR9(gene name synonym)	psi-mi:conatumumab/amg_655(display_short)|psi-mi:EBI-9697801(display_long)	psi-mi:"MI:0400"(affinity technology)	Graves et al. (2014)	imex:IM-23103|pubmed:25043603	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9697813|imex:IM-23103-2	intact-miscore:0.50
uniprotkb:O14763	uniprotkb:P29991-PRO_0000037941	intact:EBI-518882|uniprotkb:Q6UXM8|uniprotkb:Q7Z360|uniprotkb:O14720|uniprotkb:O15508|uniprotkb:O15517|uniprotkb:O15531|uniprotkb:Q9BVE0	intact:EBI-8826656	psi-mi:tr10b_human(display_long)|uniprotkb:Death receptor 5(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 2(gene name synonym)|uniprotkb:UNQ160/PRO186(orf name)|uniprotkb:TNFRSF10B(gene name)|psi-mi:TNFRSF10B(display_short)|uniprotkb:DR5(gene name synonym)|uniprotkb:KILLER(gene name synonym)|uniprotkb:TRAILR2(gene name synonym)|uniprotkb:TRICK2(gene name synonym)|uniprotkb:ZTNFR9(gene name synonym)	psi-mi:p29991-pro_0000037941(display_long)	psi-mi:"MI:0018"(two hybrid)	Khadka et al. (2011)	imex:IM-21138|pubmed:21911577	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:31635(den27)|taxid:31635("Dengue virus type 2 (strain 16681-PDK53)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-8827710|imex:IM-21138-80	intact-miscore:0.37
uniprotkb:O00220	uniprotkb:Q92851	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-495095|uniprotkb:Q6KF62|uniprotkb:Q6KF63|uniprotkb:Q8IUP5|uniprotkb:Q68HC0|uniprotkb:Q8WYQ8|uniprotkb:Q99845|uniprotkb:Q9Y2U6|uniprotkb:Q9Y2U7	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:caspa_human(display_long)|uniprotkb:ICE-like apoptotic protease 4(gene name synonym)|uniprotkb:Apoptotic protease Mch-4(gene name synonym)|uniprotkb:FAS-associated death domain protein interleukin-1B-converting enzyme 2(gene name synonym)|uniprotkb:CASP10(gene name)|psi-mi:CASP10(display_short)|uniprotkb:MCH4(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:O15519	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-514941|uniprotkb:Q54AF1|uniprotkb:B7Z9F9|uniprotkb:Q53TS6|uniprotkb:O14673|uniprotkb:O14674|uniprotkb:O14675|uniprotkb:O15137|uniprotkb:O15138|uniprotkb:O15356|uniprotkb:O15510|uniprotkb:O43618|uniprotkb:O43619|uniprotkb:O43620|uniprotkb:O60458|uniprotkb:O60459|uniprotkb:Q96TE4|uniprotkb:Q9UEW1|uniprotkb:B4DJE0	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:cflar_human(display_long)|uniprotkb:CASP8AP1(gene name synonym)|uniprotkb:Cellular FLICE-like inhibitory protein(gene name synonym)|uniprotkb:Caspase-eight-related protein(gene name synonym)|uniprotkb:Caspase-like apoptosis regulatory protein(gene name synonym)|uniprotkb:MACH-related inducer of toxicity(gene name synonym)|uniprotkb:Caspase homolog(gene name synonym)|uniprotkb:Inhibitor of FLICE(gene name synonym)|uniprotkb:FADD-like antiapoptotic molecule 1(gene name synonym)|uniprotkb:Usurpin(gene name synonym)|uniprotkb:CFLAR(gene name)|psi-mi:CFLAR(display_short)|uniprotkb:CASH(gene name synonym)|uniprotkb:CLARP(gene name synonym)|uniprotkb:MRIT(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:P50591	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-495373|uniprotkb:A1Y9B3	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:tnf10_human(display_long)|uniprotkb:TNF-related apoptosis-inducing ligand(gene name synonym)|uniprotkb:Apo-2 ligand(gene name synonym)|uniprotkb:TNFSF10(gene name)|psi-mi:TNFSF10(display_short)|uniprotkb:APO2L(gene name synonym)|uniprotkb:TRAIL(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.72
uniprotkb:O00220	uniprotkb:O14763	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-518882|uniprotkb:Q6UXM8|uniprotkb:Q7Z360|uniprotkb:O14720|uniprotkb:O15508|uniprotkb:O15517|uniprotkb:O15531|uniprotkb:Q9BVE0	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:tr10b_human(display_long)|uniprotkb:Death receptor 5(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 2(gene name synonym)|uniprotkb:UNQ160/PRO186(orf name)|uniprotkb:TNFRSF10B(gene name)|psi-mi:TNFRSF10B(display_short)|uniprotkb:DR5(gene name synonym)|uniprotkb:KILLER(gene name synonym)|uniprotkb:TRAILR2(gene name synonym)|uniprotkb:TRICK2(gene name synonym)|uniprotkb:ZTNFR9(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:Q13158	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-494804|uniprotkb:Q6IBR4|uniprotkb:Q14866	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:fadd_human(display_long)|uniprotkb:Growth-inhibiting gene 3 protein(gene name synonym)|uniprotkb:FAS-associating death domain-containing protein(gene name synonym)|uniprotkb:Mediator of receptor induced toxicity(gene name synonym)|uniprotkb:FADD(gene name)|psi-mi:FADD(display_short)|uniprotkb:MORT1(gene name synonym)|uniprotkb:Protein FADD(gene name synonym)|uniprotkb:GIG3(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.64
uniprotkb:O00220	uniprotkb:Q14790	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-78060|uniprotkb:O14676|uniprotkb:Q14791|uniprotkb:Q14792|uniprotkb:Q9UQ81|dip:DIP-30915N|uniprotkb:Q14793|uniprotkb:Q14794|uniprotkb:Q14795|uniprotkb:Q14796|uniprotkb:Q15780|uniprotkb:Q15806|uniprotkb:Q53TT5|uniprotkb:Q8TDI1|uniprotkb:Q8TDI2|uniprotkb:Q8TDI3|uniprotkb:Q8TDI4|uniprotkb:Q8TDI5|uniprotkb:Q96T22|uniprotkb:Q9C0K4	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:casp8_human(display_long)|uniprotkb:CASP8(gene name)|psi-mi:CASP8(display_short)|uniprotkb:MCH5(gene name synonym)|uniprotkb:ICE-like apoptotic protease 5(gene name synonym)|uniprotkb:MORT1-associated ced-3 homolog(gene name synonym)|uniprotkb:FADD-homologous ICE/ced-3-like protease(gene name synonym)|uniprotkb:FADD-like ICE(gene name synonym)|uniprotkb:Apoptotic cysteine protease(gene name synonym)|uniprotkb:Apoptotic protease Mch-5(gene name synonym)|uniprotkb:CAP4(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.76
uniprotkb:O00220	uniprotkb:Q13618	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-456129|uniprotkb:B8ZZC3|uniprotkb:Q9UET7|uniprotkb:A8K536|uniprotkb:O75415|uniprotkb:Q569L3|uniprotkb:Q9UBI8	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:cul3_human(display_long)|uniprotkb:CUL3(gene name)|psi-mi:CUL3(display_short)|uniprotkb:KIAA0617(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.35
uniprotkb:O00220	uniprotkb:Q6GQQ9	intact:EBI-518861|uniprotkb:A8K5I4|uniprotkb:Q53Y72|uniprotkb:Q96E62	intact:EBI-527784|uniprotkb:Q5SZ60|uniprotkb:D3DUZ8|uniprotkb:B7Z643|uniprotkb:Q8WWA7|uniprotkb:Q9NQ53|uniprotkb:Q9UFF4	psi-mi:tr10a_human(display_long)|uniprotkb:Death receptor 4(gene name synonym)|uniprotkb:TNF-related apoptosis-inducing ligand receptor 1(gene name synonym)|uniprotkb:TNFRSF10A(gene name)|psi-mi:TNFRSF10A(display_short)|uniprotkb:APO2(gene name synonym)|uniprotkb:DR4(gene name synonym)|uniprotkb:TRAILR1(gene name synonym)	psi-mi:otu7b_human(display_long)|uniprotkb:ZA20D1(gene name synonym)|uniprotkb:Zinc finger protein Cezanne(gene name synonym)|uniprotkb:Zinc finger A20 domain-containing protein 1(gene name synonym)|uniprotkb:Cellular zinc finger anti-NF-kappa-B protein(gene name synonym)|uniprotkb:OTUD7B(gene name)|psi-mi:OTUD7B(display_short)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jin et al. (2009)	imex:IM-12188|pubmed:19427028	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2357034|imex:IM-12188-18	intact-miscore:0.35
